x,y,z,value
10,13,13,4.830994730666666
10,13,14,4.679805596707819
10,13,15,4.387548727572017
10,13,16,4.073826666666666
10,13,17,3.793393790156378
10,13,18,3.5302093737613163
10,13,19,3.2836666666666665
10,13,20,3.058589309366255
10,14,0,5.604914346666666
10,14,1,5.8833979314567895
10,14,2,5.881633580246914
10,14,3,5.61172
10,14,4,5.120797504790125
10,14,5,4.481317214814816
10,14,6,3.844220928000001
10,14,7,3.4428780246913586
10,14,8,3.4016879012345678
10,14,9,3.6477946880000003
10,14,10,4.00419904
10,14,11,4.341330806255145
10,14,12,4.584506666666666
10,14,13,4.693311440329218
10,14,14,4.67477965800823
10,14,15,4.562300266666666
10,14,16,4.397789319374485
10,14,17,4.201090699588476
10,14,18,3.9985866666666654
10,14,19,3.7988194549465013
10,14,20,3.589435639045267
10,15,0,5.6117366255144026
10,15,1,5.818592285234567
10,15,2,5.724838016
10,15,3,5.335447107950618
10,15,4,4.701076596938272
10,15,5,4.006400000000001
10,15,6,3.453983619160495
10,15,7,3.2132748847407413
10,15,8,3.3165858560000006
10,15,9,3.637799290469136
10,15,10,4.006404938271605
10,15,11,4.3127483306666665
10,15,12,4.5353362043786
10,15,13,4.690255268872428
10,15,14,4.803116736
10,15,15,4.859514403292181
10,15,16,4.805201664263374
10,15,17,4.649775637333333
10,15,18,4.449718242502057
10,15,19,4.229673839934156
10,15,20,4.005333333333334
10,16,0,5.583446404740741
10,16,1,5.67587936
10,16,2,5.4745274074074075
10,16,3,4.944529876543211
10,16,4,4.158400512
10,16,5,3.3799115733333336
10,16,6,2.8964469586172843
10,16,7,2.8168000000000006
10,16,8,3.083582222222222
10,16,9,3.542715853432099
10,16,10,4.00436288
10,16,11,4.345272386106996
10,16,12,4.583168724279835
10,16,13,4.784226666666667
10,16,14,4.992877950946502
10,16,15,5.170795711736625
10,16,16,5.20956544
10,16,17,5.087000164609053
10,16,18,4.869141399176955
10,16,19,4.634241152
10,16,20,4.410564360954733
10,17,0,5.504224448
10,17,1,5.488710123456791
10,17,2,5.211139588740742
10,17,3,4.597448704000001
10,17,4,3.7280587654321
10,17,5,2.903467148641977
10,17,6,2.4336400000000014
10,17,7,2.432119596246914
10,17,8,2.817620427851852
10,17,9,3.4194800000000005
10,17,10,4.001055107160494
10,17,11,4.397181563786008
10,17,12,4.642486656
10,17,13,4.849418698798353
10,17,14,5.093302057613167
10,17,15,5.350672682666665
10,17,16,5.488113580246914
10,17,17,5.439244698074074
10,17,18,5.300070997333332
10,17,19,5.134795226337449
10,17,20,4.941410690633744
10,18,0,5.28042619891358
10,18,1,5.210715061728395
10,18,2,4.935886848000001
10,18,3,4.350358329679013
10,18,4,3.5085125925925933
10,18,5,2.690773440000001
10,18,6,2.208377283950618
10,18,7,2.216035461530864
10,18,8,2.659448704
10,18,9,3.3428577777777773
10,18,10,3.9990616952098765
10,18,11,4.4144000000000005
10,18,12,4.615618854452675
10,18,13,4.766016602600823
10,18,14,4.994106666666667
10,18,15,5.29574191618107
10,18,16,5.5235120987654325
10,18,17,5.627004416
10,18,18,5.669443574518517
10,18,19,5.633909794238683
10,18,20,5.471764138666666
10,19,0,4.775511217777778
10,19,1,4.7242557440000015
10,19,2,4.5462049382716065
10,19,3,4.1112898765432115
10,19,4,3.418131776000001
10,19,5,2.6947458299259273
10,19,6,2.2436473544691378
10,19,7,2.2482000000000006
10,19,8,2.682630617283949
10,19,9,3.354689332938271
10,19,10,3.9916594560000003
10,19,11,4.371776351341564
10,19,12,4.495133168724281
10,19,13,4.552720000000001
10,19,14,4.7175258426995885
10,19,15,5.005270032329219
10,19,16,5.304836394666668
10,19,17,5.586025185185186
10,19,18,5.826730864197531
10,19,19,5.923165248
10,19,20,5.7886319860411515
10,20,0,4
10,20,1,3.999999886222222
10,20,2,3.97839031308642
10,20,3,3.79585536
10,20,4,3.3811050192592598
10,20,5,2.874866666666668
10,20,6,2.525988864000001
10,20,7,2.523188912197531
10,20,8,2.884511137185183
10,20,9,3.4558044159999994
10,20,10,4
10,20,11,4.3216937897613175
10,20,12,4.389659946666668
10,20,13,4.368803466008232
10,20,14,4.443566172181071
10,20,15,4.6488000000000005
10,20,16,4.947289724839507
10,20,17,5.3206627840000005
10,20,18,5.681162709333334
10,20,19,5.858427066469136
10,20,20,5.735955555555556
11,0,0,3.0746670332839505
11,0,1,3.8080670293333334
11,0,2,4.399660082304527
11,0,3,4.648666008230452
11,0,4,4.531230784
11,0,5,4.217150130041153
11,0,6,4.073050998781893
11,0,7,4.352293333333333
11,0,8,4.951671275720164
11,0,9,5.527158788213991
11,0,10,5.750041109333333
11,0,11,5.494747736230452
11,0,12,4.880195884773664
11,0,13,4.200973333333333
11,0,14,3.812866211028807
11,0,15,3.964466174683128
11,0,16,4.519375765333334
11,0,17,5.048771522633745
11,0,18,5.148290041152264
11,0,19,4.724267840000001
11,0,20,4.000000113777777
11,1,0,3.5892119253333337
11,1,1,4.322890776757202
11,1,2,4.804869103144034
11,1,3,4.870365994666667
11,1,4,4.58085312526749
11,1,5,4.19334636036214
11,1,6,4.094363157333333
11,1,7,4.450718365497941
11,1,8,5.056631242534978
11,1,9,5.5063579733333325
11,1,10,5.495672075325102
11,1,11,5.010744266798353
11,1,12,4.258503701333334
11,1,13,3.541501847176955
11,1,14,3.190157652016462
11,1,15,3.397626112
11,1,16,3.9764223718189307
11,1,17,4.473743049744856
11,1,18,4.496932501333334
11,1,19,3.9996547897942403
11,1,20,3.2757857280000002
11,2,0,4.159655473251029
11,2,1,4.7349199236213995
11,2,2,4.968620202666667
11,2,3,4.772758511670782
11,2,4,4.296628712032922
11,2,5,3.8563200000000006
11,2,6,3.791845085497942
11,2,7,4.1846938574485595
11,2,8,4.752116501333333
11,2,9,5.068308785251029
11,2,10,4.878242139917695
11,2,11,4.258503701333333
11,2,12,3.471209425646092
11,2,13,2.8208327730041165
11,2,14,2.5821739520000007
11,2,15,2.8748013168724276
11,2,16,3.4805249743539104
11,2,17,3.958451328
11,2,18,3.9512986837860087
11,2,19,3.4636897538107005
11,2,20,2.8361866666666673
11,3,0,4.462797201646091
11,3,1,4.824655530666667
11,3,2,4.767461081547325
11,3,3,4.334722398288067
11,3,4,3.7518771200000005
11,3,5,3.3207881481481483
11,3,6,3.3040426827325096
11,3,7,3.7219345066666656
11,3,8,4.253484617481481
11,3,9,4.477304010271604
11,3,10,4.1918
11,3,11,3.539822231176955
11,3,12,2.820666885004117
11,3,13,2.3215791360000013
11,3,14,2.2466294776625526
11,3,15,2.6447153909465024
11,3,16,3.299807701333334
11,3,17,3.7877330146502057
11,3,18,3.788950458995885
11,3,19,3.3607343360000006
11,3,20,2.871152757201646
11,4,0,4.361808618666666
11,4,1,4.553904086386831
11,4,2,4.30082382090535
11,4,3,3.7602176640000007
11,4,4,3.1872098976131693
11,4,5,2.8401104908641983
11,4,6,2.9035683199999998
11,4,7,3.341412040691358
11,4,8,3.8347724665679013
11,4,9,4.008072448
11,4,10,3.7175424181728394
11,4,11,3.145180500016461
11,4,12,2.5738334080000005
11,4,13,2.2490881016625517
11,4,14,2.3441416720329213
11,4,15,2.8750286079999996
11,4,16,3.5866611331687244
11,4,17,4.07066701800823
11,4,18,4.070569770666666
11,4,19,3.703618840757202
11,4,20,3.3232553081152263
11,5,0,4.026804463934157
11,5,1,4.119849056921812
11,5,2,3.823946666666667
11,5,3,3.3183440329218112
11,5,4,2.852245642008231
11,5,5,2.640995882666667
11,5,6,2.779097219950618
11,5,7,3.194681481481481
11,5,8,3.6324133333333335
11,5,9,3.803681537580247
11,5,10,3.620081367703704
11,5,11,3.2458282239999994
11,5,12,2.8748013168724285
11,5,13,2.694715390946502
11,5,14,2.9019024639999986
11,5,15,3.497956063341563
11,5,16,4.189946204181069
11,5,17,4.592506666666666
11,5,18,4.542477366255143
11,5,19,4.2019744737448566
11,5,20,3.856599402666667
11,6,0,3.6811449929218116
11,6,1,3.687825792000001
11,6,2,3.4305654152427993
11,6,3,3.0698287033415648
11,6,4,2.8083092266666667
11,6,5,2.756885946995885
11,6,6,2.9178895104526745
11,6,7,3.248364928
11,6,8,3.612146078814815
11,6,9,3.832716215308642
11,6,10,3.862891669333333
11,6,11,3.777273827818929
11,6,12,3.628585198353909
11,6,13,3.5563842133333323
11,6,14,3.7567222531687228
11,6,15,4.236975452181069
11,6,16,4.753768917333332
11,6,17,4.986985576823044
11,6,18,4.84183143400823
11,6,19,4.470985685333334
11,6,20,4.094676176065843
11,7,0,3.3814800000000007
11,7,1,3.3008450581069964
11,7,2,3.1169144499094656
11,7,3,2.950411690666667
11,7,4,2.916047077662552
11,7,5,2.9925563786008227
11,7,6,3.135037610666666
11,7,7,3.344597920131687
11,7,8,3.6247920553086423
11,7,9,3.939348565333333
11,7,10,4.2487657613168714
11,7,11,4.473743049744855
11,7,12,4.5315656959999995
11,7,13,4.511127830650205
11,7,14,4.583820042008229
11,7,15,4.792506666666666
11,7,16,5.011571816823045
11,7,17,5.035870088427984
11,7,18,4.769950826666666
11,7,19,4.321147543176956
11,7,20,3.903682139917696
11,8,0,3.1791781069958853
11,8,1,3.0465973978600824
11,8,2,2.940250730666667
11,8,3,2.939193954502058
11,8,4,3.05274340635391
11,8,5,3.16648
11,8,6,3.23758874363786
11,8,7,3.3308592898106997
11,8,8,3.557396842666667
11,8,9,3.9941302552757194
11,8,10,4.562549958847736
11,8,11,5.041128085333333
11,8,12,5.2502172757860075
11,8,13,5.221736378995884
11,8,14,5.106991338666667
11,8,15,5.009037366255144
11,8,16,4.93357741800823
11,8,17,4.771029098666666
11,8,18,4.3881056184362155
11,8,19,3.881370497316874
11,8,20,3.4575866666666677
11,9,0,3.1712658707489716
11,9,1,3.035604650666667
11,9,2,2.9889219134156377
11,9,3,3.069003539489712
11,9,4,3.205179818666667
11,9,5,3.252064904427984
11,9,6,3.20832472072428
11,9,7,3.215577045333333
11,9,8,3.4523367103209877
11,9,9,3.999654789794238
11,9,10,4.7241969919999995
11,9,11,5.350822917794239
11,9,12,5.640472089810699
11,9,13,5.574417919999999
11,9,14,5.296807192757202
11,9,15,4.960963913744855
11,9,16,4.650894293333333
11,9,17,4.327026199176955
11,9,18,3.8815555884773674
11,9,19,3.3653847466666686
11,9,20,2.9393370561316896
11,10,0,3.4474638719999997
11,10,1,3.3542846211687243
11,10,2,3.3384344032921804
11,10,3,3.4064666666666663
11,10,4,3.4619488487242798
11,10,5,3.378014531687243
11,10,6,3.21009312
11,10,7,3.158750781893004
11,10,8,3.409361152263374
11,10,9,3.9999602559999996
11,10,10,4.77551103236214
11,10,11,5.448552960000001
11,10,12,5.764386666666668
11,10,13,5.6711527572016465
11,10,14,5.292484684115227
11,10,15,4.797379946666666
11,10,16,4.327503888065843
11,10,17,3.913282139917696
11,10,18,3.4640666666666675
11,10,19,2.9630301532181087
11,10,20,2.5332157848230468
11,11,0,4.000141649119342
11,11,1,4
11,11,2,4
11,11,3,3.997480576
11,11,4,3.92503808
11,11,5,3.6964042240000006
11,11,6,3.402554368000001
11,11,7,3.262105472
11,11,8,3.4558044160000003
11,11,9,3.9999999999999996
11,11,10,4.724302400000001
11,11,11,5.361784960000001
11,11,12,5.691212530304528
11,11,13,5.618596584823045
11,11,14,5.222492586666667
11,11,15,4.674642365102881
11,11,16,4.151850613991769
11,11,17,3.7226298026666673
11,11,18,3.3054430614650214
11,11,19,2.8462151653662566
11,11,20,2.4290867200000017
11,12,0,4.661051193415637
11,12,1,4.775511103999999
11,12,2,4.793185861530862
11,12,3,4.707251504197529
11,12,4,4.502492864
11,12,5,4.141943209876543
11,12,6,3.7302626117530866
11,12,7,3.482740544
11,12,8,3.5711839873580247
11,12,9,3.9971044559012343
11,12,10,4.59076
11,12,11,5.155115520000001
11,12,12,5.5036438400000005
11,12,13,5.502394858666667
11,12,14,5.175218453596709
11,12,15,4.679805596707819
11,12,16,4.198146133333333
11,12,17,3.8085917200329225
11,12,18,3.4342706241316874
11,12,19,3.043992640000001
11,12,20,2.674982057613169
11,13,0,5.176826666666666
11,13,1,5.385572154469134
11,13,2,5.415996000395061
11,13,3,5.2588159999999995
11,13,4,4.94791588582716
11,13,5,4.499674074074075
11,13,6,4.010134336
11,13,7,3.6817012084938274
11,13,8,3.670129979259259
11,13,9,3.9610557440000003
11,13,10,4.415126913580247
11,13,11,4.90776384
11,13,12,5.27440128
11,13,13,5.370174682600823
11,13,14,5.175218453596708
11,13,15,4.808373333333334
11,13,16,4.420397608559671
11,13,17,4.074841613168725
11,13,18,3.744489258666667
11,13,19,3.4325429986502063
11,13,20,3.1370551440329217
11,14,0,5.423692147884772
11,14,1,5.667609602370368
11,14,2,5.674289471999999
11,14,3,5.452308880592591
11,14,4,5.058195163654321
11,14,5,4.5489508480000005
11,14,6,4.035814755555556
11,14,7,3.7025292507654326
11,14,8,3.661122944
11,14,9,3.8653974565925933
11,14,10,4.222610187061729
11,14,11,4.670405120000001
11,14,12,5.057002360625515
11,14,13,5.252883546600824
11,14,14,5.222493952000001
11,14,15,5.017034559473251
11,14,16,4.7237630762139915
11,14,17,4.398422890666667
11,14,18,4.093547844477366
11,14,19,3.836495702650206
11,14,20,3.6091903999999992
11,15,0,5.45558951400823
11,15,1,5.662550271999999
11,15,2,5.604461728395061
11,15,3,5.300324938271605
11,15,4,4.7968735360000005
11,15,5,4.223053602765432
11,15,6,3.738944688197532
11,15,7,3.4856000000000007
11,15,8,3.5034869135802476
11,15,9,3.705610979555556
11,15,10,4.034657792
11,15,11,4.467531456790124
11,15,12,4.8822136625514405
11,15,13,5.170186666666667
11,15,14,5.293788642502058
11,15,15,5.238216179884773
11,15,16,5.012250538666667
11,15,17,4.694730205761317
11,15,18,4.38992329218107
11,15,19,4.154244565333333
11,15,20,3.9825689594732507
11,16,0,5.323651584
11,16,1,5.444295532246912
11,16,2,5.317774743703703
11,16,3,4.935070528
11,16,4,4.331069988345679
11,16,5,3.693604117333334
11,16,6,3.249741312000001
11,16,7,3.1034619456790136
11,16,8,3.222324683851852
11,16,9,3.496876544
11,16,10,3.8646201663209876
11,16,11,4.305693234567902
11,16,12,4.739807658666667
11,16,13,5.084731394106996
11,16,14,5.30859966946502
11,16,15,5.364545706666666
11,16,16,5.21846889218107
11,16,17,4.938672921547325
11,16,18,4.654140330666666
11,16,19,4.471327472460906
11,16,20,4.3859801326090535
11,17,0,5.047472592592593
11,17,1,5.077517857185185
11,17,2,4.91939616
11,17,3,4.516248566518519
11,17,4,3.883084419950618
11,17,5,3.228400000000001
11,17,6,2.8007130334814825
11,17,7,2.7086489283950623
11,17,8,2.905723712
11,17,9,3.2840112165925928
11,17,10,3.7249698765432098
11,17,11,4.172388736
11,17,12,4.577701561415637
11,17,13,4.903924471045268
11,17,14,5.154607274666666
11,17,15,5.296024032921811
11,17,16,5.260969863901234
11,17,17,5.098098047999999
11,17,18,4.963160766683126
11,17,19,4.919646659423868
11,17,20,4.916053333333332
11,18,0,4.620263209876544
11,18,1,4.602579392
11,18,2,4.480757799506173
11,18,3,4.1539884618271605
11,18,4,3.591613696
11,18,5,2.9724765432098765
11,18,6,2.54094762508642
11,18,7,2.4436702719999994
11,18,8,2.679848927604937
11,18,9,3.132730088296296
11,18,10,3.6251999999999995
11,18,11,4.0335498745679015
11,18,12,4.325926850897119
11,18,13,4.5508333226666675
11,18,14,4.775705197563786
11,18,15,4.98401316872428
11,18,16,5.093509973333333
11,18,17,5.168314258172838
11,18,18,5.293643643259258
11,18,19,5.428096063999999
11,18,20,5.469549300411521
11,19,0,4.000082944000002
11,19,1,4.000414252246915
11,19,2,3.987200580740742
11,19,3,3.8311015680000002
11,19,4,3.436144930765433
11,19,5,2.919057259456791
11,19,6,2.5142323200000005
11,19,7,2.408541555358025
11,19,8,2.641182211950616
11,19,9,3.0961852159999994
11,19,10,3.5727237688888884
11,19,11,3.902367143506173
11,19,12,4.051783850666667
11,19,13,4.139617448032923
11,19,14,4.291514344823046
11,19,15,4.513993685333333
11,19,16,4.7717703474567905
11,19,17,5.116179211061727
11,19,18,5.511308074666665
11,19,19,5.80280984493827
11,19,20,5.849039647078188
11,20,0,3.224489009777777
11,20,1,3.2757909119999997
11,20,2,3.4137199999999996
11,20,3,3.509862222222222
11,20,4,3.3913623909135806
11,20,5,3.0776503680000005
11,20,6,2.7579886838518526
11,20,7,2.641611358024692
11,20,8,2.820719999999999
11,20,9,3.2058799968395055
11,20,10,3.60939102182716
11,20,11,3.8665927680000003
11,20,12,3.929626995884774
11,20,13,3.91412279835391
11,20,14,3.972253098666667
11,20,15,4.144541423407407
11,20,16,4.46244062182716
11,20,17,4.960333333333333
11,20,18,5.506305185185184
11,20,19,5.868162489679011
11,20,20,5.877929450666667
12,0,0,3.780071125333332
12,0,1,4.479782716049382
12,0,2,4.983129561547324
12,0,3,5.094867754666666
12,0,4,4.847706008230452
12,0,5,4.461412885596708
12,0,6,4.294773333333333
12,0,7,4.572343029991769
12,0,8,5.164760840954733
12,0,9,5.702213333333334
12,0,10,5.85497180707819
12,0,11,5.539497613168724
12,0,12,4.900778752000003
12,0,13,4.203297322139918
12,0,14,3.7614455967078197
12,0,15,3.8209913173333327
12,0,16,4.292093497942387
12,0,17,4.796112678979424
12,0,18,4.943013973333334
12,0,19,4.620163127572018
12,0,20,4.02161071091358
12,1,0,4.357060740740739
12,1,1,5.056173990716048
12,1,2,5.402588394666665
12,1,3,5.2764087619423865
12,1,4,4.806124045958848
12,1,5,4.2978000000000005
12,1,6,4.133931981695473
12,1,7,4.47630555364609
12,1,8,5.097837333333333
12,1,9,5.559856661596708
12,1,10,5.538469300411522
12,1,11,5.034014805333333
12,1,12,4.264395287176957
12,1,13,3.5286648852016476
12,1,14,3.134710080000001
12,1,15,3.2759046913580248
12,1,16,3.8026942277530873
12,1,17,4.301532181333333
12,1,18,4.392092066765432
12,1,19,4.009925741827161
12,1,20,3.42396
12,2,0,4.8213107510781885
12,2,1,5.372346602666665
12,2,2,5.453979018534978
12,2,3,5.066470245399177
12,2,4,4.419604053333333
12,2,5,3.8454346092510296
12,2,6,3.6945204933004114
12,2,7,4.067707392
12,2,8,4.675067451522635
12,2,9,5.05171540780247
12,2,10,4.893700864000001
12,2,11,4.264395287176955
12,2,12,3.459225978732511
12,2,13,2.7928898133333333
12,2,14,2.525862576987654
12,2,15,2.7715267460740733
12,2,16,3.348661162666667
12,2,17,3.849728149069959
12,2,18,3.9269868615637864
12,2,19,3.565808426666667
12,2,20,3.0961701588806583
12,3,0,4.913832277333333
12,3,1,5.2536325896954725
12,3,2,5.065414374979424
12,3,3,4.482747306666667
12,3,4,3.763337114600824
12,3,5,3.210568861234569
12,3,6,3.115718165333334
12,3,7,3.5225613439999997
12,3,8,4.111109651753087
12,3,9,4.4213989546666665
12,3,10,4.186155868444445
12,3,11,3.528416053201646
12,3,12,2.7928846293333343
12,3,13,2.2735156780246917
12,3,14,2.1578376675555564
12,3,15,2.4939590826666667
12,3,16,3.1064426419094655
12,3,17,3.6208949306995883
12,3,18,3.7259702186666668
12,3,19,3.4487429659917694
12,3,20,3.1502906590288062
12,4,0,4.632175473251029
12,4,1,4.780630575670782
12,4,2,4.419604138666667
12,4,3,3.7634200586008237
12,4,4,3.07460561435391
12,4,5,2.6311600000000004
12,4,6,2.643801560493828
12,4,7,3.0971183280987655
12,4,8,3.6678222506666676
12,4,9,3.9395152192263376
12,4,10,3.701606913580247
12,4,11,3.118028992
12,4,12,2.5258625769876537
12,4,13,2.159711715555555
12,4,14,2.1687373653333326
12,4,15,2.583591440329217
12,4,16,3.2270057455144032
12,4,17,3.7444892586666665
12,4,18,3.8734106727242796
12,4,19,3.687380479473251
12,4,20,3.518133333333333
12,5,0,4.21064422926749
12,5,1,4.220066666666667
12,5,2,3.798267771786009
12,5,3,3.183339555292182
12,5,4,2.6245466666666672
12,5,5,2.3516808254156385
12,5,6,2.48703950617284
12,5,7,2.967053589333333
12,5,8,3.5101130685102886
12,5,9,3.782370534979424
12,5,10,3.632419776
12,5,11,3.2240613991769536
12,5,12,2.805538970074074
12,5,13,2.538936234666666
12,5,14,2.599791440329217
12,5,15,3.0483895140082296
12,5,16,3.6689866666666666
12,5,17,4.125896835687242
12,5,18,4.2328207965761315
12,5,19,4.093026666666667
12,5,20,3.951073652411522
12,6,0,3.7977866666666675
12,6,1,3.671702421860083
12,6,2,3.269539864230454
12,6,3,2.8137535360000006
12,6,4,2.496004448921812
12,6,5,2.443287242798355
12,6,6,2.672023978666667
12,6,7,3.1153364032263373
12,6,8,3.6095150738436215
12,6,9,3.922080981333333
12,6,10,3.9524520164609047
12,6,11,3.8012751955226327
12,6,12,3.5636512853333326
12,6,13,3.342864017909464
12,6,14,3.354407729514402
12,6,15,3.694906666666666
12,6,16,4.179530036674897
12,6,17,4.500007490897119
12,6,18,4.537149738666667
12,6,19,4.371527597300411
12,6,20,4.166991275720164
12,7,0,3.374160044773663
12,7,1,3.139626769119342
12,7,2,2.8221896106666673
12,7,3,2.5931456289711936
12,7,4,2.5601139608230454
12,7,5,2.7213507413333335
12,7,6,3.006895923358024
12,7,7,3.3764515824197523
12,7,8,3.7947642666666663
12,7,9,4.176016828312757
12,7,10,4.449614900411522
12,7,11,4.579968490666666
12,7,12,4.505824289448559
12,7,13,4.288138450699588
12,7,14,4.158226666666667
12,7,15,4.260828291687242
12,7,16,4.510314754897119
12,7,17,4.672385877333333
12,7,18,4.610444660411522
12,7,19,4.359602084609054
12,7,20,4.072245376
12,8,0,2.9923152819094656
12,8,1,2.7118618666666667
12,8,2,2.512072658699589
12,8,3,2.497667228971194
12,8,4,2.6865183573333336
12,8,5,2.9747377082469137
12,8,6,3.2641285673086418
12,8,7,3.553566122666666
12,8,8,3.90811976691358
12,8,9,4.376030689448559
12,8,10,4.885996970666666
12,8,11,5.242111817744855
12,8,12,5.284980307226338
12,8,13,5.038789802666667
12,8,14,4.733374064724281
12,8,15,4.572943036576132
12,8,16,4.587481386666667
12,8,17,4.610517236411522
12,8,18,4.443123307983539
12,8,19,4.114953706666667
12,8,20,3.760956275884774
12,9,0,2.7820800000000006
12,9,1,2.520354114106996
12,9,2,2.4255502756872422
12,9,3,2.5446855466666674
12,9,4,2.8269662901728396
12,9,5,3.123673086419753
12,9,6,3.3564904319999993
12,9,7,3.5829541799506166
12,9,8,3.9352147397530857
12,9,9,4.496932501333332
12,9,10,5.148189958847736
12,9,11,5.626717095769547
12,9,12,5.729981546666666
12,9,13,5.45464325399177
12,9,14,5.019922495473252
12,9,15,4.663266666666667
12,9,16,4.479954669300412
12,9,17,4.3608462446090535
12,9,18,4.115890730666667
12,9,19,3.729427834205762
12,9,20,3.319005761316873
12,10,0,2.88350302235391
12,10,1,2.678823539094651
12,10,2,2.641753984
12,10,3,2.7851574018107006
12,10,4,3.0320872427983545
12,10,5,3.2409592746666664
12,10,6,3.3844780246913575
12,10,7,3.5741369157530856
12,10,8,3.9536736853333325
12,10,9,4.557640658436213
12,10,10,5.246210050633745
12,10,11,5.759053333333334
12,10,12,5.903745869432099
12,10,13,5.648687331028807
12,10,14,5.156533333333334
12,10,15,4.660337780411523
12,10,16,4.310351275720165
12,10,17,4.0726039253333335
12,10,18,3.776497207835391
12,10,19,3.3602506995884784
12,10,20,2.9234875733333334
12,11,0,3.34121218106996
12,11,1,3.2244888960000013
12,11,2,3.2068141384691375
12,11,3,3.2918361118024713
12,11,4,3.4224422400000005
12,11,5,3.495224362139918
12,11,6,3.527500616164609
12,11,7,3.647568341333333
12,11,8,3.9802105389300406
12,11,9,4.535738375374485
12,11,10,5.173413333333333
12,11,11,5.690728589695474
12,11,12,5.90737024
12,11,13,5.730866666666667
12,11,14,5.252389940411524
12,11,15,4.691665349794239
12,11,16,4.239848853333333
12,11,17,3.9230210652181072
12,11,18,3.595618263440329
12,11,19,3.2009226880000003
12,11,20,2.79249316872428
12,12,0,4.003538944
12,12,1,4
12,12,2,4
12,12,3,3.999979264
12,12,4,3.9841940922469137
12,12,5,3.904661428148148
12,12,6,3.801785813333333
12,12,7,3.803738549201645
12,12,8,4.017082286880658
12,12,9,4.439808512
12,12,10,4.979009867325103
12,12,11,5.5036438400000005
12,12,12,5.81434816
12,12,13,5.761310428971193
12,12,14,5.37017684016461
12,12,15,4.831097173333333
12,12,16,4.347520982386831
12,12,17,3.9805284990946506
12,12,18,3.6438498559999997
12,12,19,3.3115797172674895
12,12,20,2.9795274508641967
12,13,0,4.604456409020576
12,13,1,4.708163888197531
12,13,2,4.724281664000001
12,13,3,4.645583847506174
12,13,4,4.501126774518519
12,13,5,4.311223936
12,13,6,4.114844066765432
12,13,7,4.0118163753086415
12,13,8,4.087303552
12,13,9,4.338877040197531
12,13,10,4.75532435437037
12,13,11,5.273218432000001
12,13,12,5.67590528
12,13,13,5.761310428971194
12,13,14,5.502394858666667
12,13,15,5.044764744954733
12,13,16,4.570137982683128
12,13,17,4.159103850666668
12,13,18,3.8222978928724283
12,13,19,3.5686582626502057
12,13,20,3.3548202666666658
12,14,0,4.954427983539095
12,14,1,5.121753344
12,14,2,5.1322920975802475
12,14,3,4.994794474666667
12,14,4,4.776937088
12,14,5,4.530781234567901
12,14,6,4.295555119407407
12,14,7,4.1486819839999995
12,14,8,4.139710841679012
12,14,9,4.257444933530864
12,14,10,4.5596000000000005
12,14,11,5.044511437432099
12,14,12,5.515106283456791
12,14,13,5.730894314666667
12,14,14,5.618596584823046
12,14,15,5.260272757201646
12,14,16,4.793107029333333
12,14,17,4.335096627094651
12,14,18,3.999054780576132
12,14,19,3.822437845333333
12,14,20,3.7443430452674886
12,15,0,5.0369240746666675
12,15,1,5.203337283950617
12,15,2,5.179066256592593
12,15,3,4.9954853120000005
12,15,4,4.729705185185186
12,15,5,4.448300066765433
12,15,6,4.22216
12,15,7,4.10548089837037
12,15,8,4.095401520987654
12,15,9,4.15576
12,15,10,4.385930386962963
12,15,11,4.83099950617284
12,15,12,5.3324768
12,15,13,5.651664264427984
12,15,14,5.671171193415638
12,15,15,5.406736234666667
12,15,16,4.951231604938272
12,15,17,4.471953619489713
12,15,18,4.136059477333334
12,15,19,4.014961152263375
12,15,20,4.060506094090535
12,16,0,4.885026502057615
12,16,1,4.996949940938272
12,16,2,4.9383850240000005
12,16,3,4.738570684839506
12,16,4,4.442576387160495
12,16,5,4.13908
12,16,6,3.9396156792098767
12,16,7,3.8838538650864196
12,16,8,3.9215779839999994
12,16,9,3.9949952505679005
12,16,10,4.203001481481481
12,16,11,4.6132395520000005
12,16,12,5.106725981234568
12,16,13,5.47550658818107
12,16,14,5.575620991999999
12,16,15,5.392473415637861
12,16,16,5.002046006255144
12,16,17,4.5644885760000005
12,16,18,4.268859374090535
12,16,19,4.234650455967079
12,16,20,4.399573333333334
12,17,0,4.546090286353911
12,17,1,4.5866860800000016
12,17,2,4.526943763753088
12,17,3,4.3640182423703715
12,17,4,4.089576640000001
12,17,5,3.7934018544197534
12,17,6,3.605360504888889
12,17,7,3.5732531199999995
12,17,8,3.650194348246913
12,17,9,3.7769748653827153
12,17,10,3.992971455999999
12,17,11,4.35714514962963
12,17,12,4.783506094617284
12,17,13,5.1164051200000005
12,17,14,5.245500821069959
12,17,15,5.164125626995887
12,17,16,4.904216618666667
12,17,17,4.610733843753087
12,17,18,4.488990578831276
12,17,19,4.608305557333333
12,17,20,4.855614133201646
12,18,0,4.064144128000001
12,18,1,4.063511096098766
12,18,2,4.05641557017284
12,18,3,3.9977544320000007
12,18,4,3.810990862222223
12,18,5,3.5505692341728396
12,18,6,3.344889855999999
12,18,7,3.283911999999999
12,18,8,3.374783168790122
12,18,9,3.551064255999999
12,18,10,3.757180199506172
12,18,11,4.017895491160494
12,18,12,4.300663168
12,18,13,4.523006181662552
12,18,14,4.651890195489713
12,18,15,4.688155477333334
12,18,16,4.635222513777778
